"Var1","Relation","Var2","Cor","Topic","Stage","Type","Confirmed","Notes","bibref"
"phonological change","~","language split","none","phonology; macroevolution","language change","hypothesis","no","""A formal model of concerted evolution in sounds allows us to investigate how this interacts with tree structures. For example, Atkinson and colleagues found that changes involving word replacements occur in punctuational bursts – is the same true of sound changes? That is, do we find more change occurring on lineages that are also diverging?""","bowern2015linguistics"
