"","TODO","bibref","Var1","Relation","Var2","Cor","Process","Topic","Stage","Type","Subtype","Test","Stat","Confirmed","Languages","Species","Confidence","Notes","General.description"
"245","","evolang11_35","transmission error",">","stone tool morphological variability","","","","","","","","","","","","","if language ability and ToM [Theory of Mind] ability are correlated, and ToM enables different CTs [Cultural Transmission modes] , and CTs impact rates of copy error in material culture, we can measure stone tool assemblage variability to deduce language ability amongst Palaeolithic stone tool makers.",""
