"Var1","Relation","Var2","Cor","Topic","Stage","Type","Confirmed","Notes","bibref"
"kinship: complexity",">","kinship: learning cost","neg","","language change","experiment","yes","'we found that participants in the Simple [kinship terminology] condition learned significantly faster that participants in the Complex [kinship terminology] condition"" p.2","rolando2018compressible"
