"X","TODO","bibref","Var1","Relation","Var2","Cor","Process","Topic","Stage","Type","Subtype","Test","Stat","Confirmed","Languages","Species","Confidence","Notes","General.description"
17,NA,"wang05verticalAndHorizontalTransmission","borrowing",">","lexical similarity between languages","pos",NA,"Cooperation","language change","statistical",NA,NA,NA,"yes",NA,NA,"?",NA,NA
