"Var1","Relation","Var2","Cor","Topic","Stage","Type","Confirmed","Notes","bibref"
"word order",">","morphological complexity","","","language change","statistical","","Zero morphological marking of core arguments (subject and object) develops and is maintained in languages with dominant SVO word order and overt morphological marking develops and is maintained in languages with some other dominant word order type.","sinnemaki2010word"
