"Var1","Relation","Var2","Cor","Topic","Stage","Type","Confirmed","Notes","bibref"
"iconicity",">","combinatorial structure","neg","","cultural evolution","experiment","yes","","roberts2015communication"
"iconicity",">","communicative interaction","pos","","cultural evolution","experiment","yes","","roberts2015communication"
"iconicity","/>","ease of articulation","neg","","cultural evolution","experiment","yes","","roberts2015communication"
