"Var1","Relation","Var2","Cor","Topic","Stage","Type","Confirmed","Notes","bibref"
"contact: language",">","complexity vs. simplicity of nominal morphology",NA,"Morphology;Complexity","language change","qualitative","yes","The Author researches diachronically how the complexity of noun morphology varies in different Germanic varieties. The non-standard varieties show some complexification, standard simplification. More detailed analysis compared to Baechler (2015).","baechler2018absolute"
