"Var1","Relation","Var2","Cor","Topic","Stage","Type","Confirmed","Notes","bibref"
"linguistic frame of reference",">","non-linguistic frame of reference","none","Spatial language;Deixis","cultural evolution","experiment","yes","FoR choice in non-linguistic spatial task is caused by linguistic FoR across different languages","pederson1998semantic"
