"X","TODO","bibref","Var1","Relation","Var2","Cor","Process","Topic","Stage","Type","Subtype","Test","Stat","Confirmed","Languages","Species","Confidence","Notes","General.description"
99,NA,"evolang11_93","contact: population",">","lexical complexity","neg",NA,"Lexicology","language change","statistical","mixed effects regression",NA,NA,"yes","Global",NA,NA,NA,NA
