"Var1","Relation","Var2","Cor","Topic","Stage","Type","Confirmed","Notes","bibref"
"climate: humidity",">","number of vowels","pos",NA,"language change","statistical","none","""The results of these methods are generally consistent with the notion that reduced ambient humidity eventually yields a reduced reliance of languages on vowels, when compared to consonants. ""","Everett2017"
"climate: humidity",">","number of voiced stops","neg",NA,"language change","statistical","none","""The results suggest that voiced stops are in fact slightly less common in more arid regions, even after controlling for language family in this manner (p < 0.0001)""","Everett2017"
"climate: humidity",">","number of rhotics","neg",NA,"language change","statistical","none","""The results suggest that voiced stops are in fact slightly less common in more arid regions, even after controlling for language family in this manner (p < 0.0001). The same is true of rhotics (p < 0.001).""","Everett2017"
"climate: humidity","/>","number of nasals","none",NA,"language change","statistical","none","""No significant phylogenetically controlled patterns were observed for laterals and nasals.""","Everett2017"
"climate: humidity",">","number of laterals","none",NA,"language change","statistical","none",""" No significant phylogenetically controlled patterns were observed for laterals and nasals. ""","Everett2017"
